 it is,Year,Description,Category,Product Code,Product Code Type,Label/Brand,Vendor,Rating Version,Local,Local Description,Fair,Fair Description,Ecological,Ecological Description,Humane,Humane Description,Disqualifier,Disqualifier Description,Cost,Notes,Facility
1,2013,MILK ALMOND ORIG,beverages,65009,unknown,PAC F,PACIFIC FOODS OF OREGON,1,no,,no,,yes,USDA Certified Organic,na,,no,,20.48,Almonds from Cali,UW Housing and Food Services
1,2013,70125 - FRZ ORG BIG HORN,baked,70125,unknown,,Franz Bakery,1,no,,no,,yes,USDA Certified Organic,na,,no,,15.24,,UW Housing and Food Services
1,2013,70126 - FRZ ORG SAN JUAN,baked,70126,unknown,,Franz Bakery,1,no,,no,,yes,USDA Certified Organic,na,,no,,15.24,,UW Housing and Food Services
1,2013,'Mighty Leaf L/S Organic Mint Melange Loose Leaf Tea',teacoffee,,unknown,,Merlino,1,no,,no,,yes,USDA Certified Organic,na,,no,,14.15,,UW Housing and Food Services
1,2013,YOGURT SOY VANILLA,grocery,13689,unknown,WHOLE,UNITED NATURAL FOODS-SUR,1,no,,no,,yes,USDA Certified Organic,na,,no,,12.58,Non-GMO Project,UW Housing and Food Services
1,2013,70124 - FRZ ORG GR SEED,baked,70124,unknown,,Franz Bakery,1,no,,no,,yes,USDA Certified Organic,na,,no,,11.43,,UW Housing and Food Services
1,2013,70125 - FRZ ORG BIG HORN,baked,70125,unknown,,Franz Bakery,1,no,,no,,yes,USDA Certified Organic,na,,no,,11.43,,UW Housing and Food Services
1,2013,70124 - FRZ ORG GR SEED,baked,70124,unknown,,Franz Bakery,1,no,,no,,yes,USDA Certified Organic,na,,no,,11.31,,UW Housing and Food Services
1,2013,70124 - FRZ ORG GR SEED,baked,70124,unknown,,Franz Bakery,1,no,,no,,yes,USDA Certified Organic,na,,no,,7.62,,UW Housing and Food Services
1,2013,70126 - FRZ ORG SAN JUAN,baked,70126,unknown,,Franz Bakery,1,no,,no,,yes,USDA Certified Organic,na,,no,,3.81,,UW Housing and Food Services
1,2013,CANDY PB MILK CHOC CUPS,grocery,36346,unknown,Newman's Own Organic,UNITED NATURAL FOODS-SUR,1,no,,no,,yes,Rainforest Alliance Certified ,no,,no,,49.5,Milk is Oregon Tilth certified,UW Housing and Food Services
1,2013,TEA ICED BAG AUTO BREW,teacoffee,4100000140,unknown,LIPTON,DOT FOODS INC,1,no,,no,,yes,Rainforest Alliance Certified ,na,,no,,52.48,,UW Housing and Food Services
1,2013,CANDY BAR ENDANGERED WOLF,grocery,30528,unknown,ENDAN,UNITED NATURAL FOODS-SUR,1,no,,no,,yes,Rainforest Alliance Certified ,na,,no,,51.52,Non-GMO Verified,UW Housing and Food Services
1,2013,CANDY BAR ENDANGERED BLACK PANTHER,grocery,31651,unknown,ENDAN,UNITED NATURAL FOODS-SUR,1,no,,no,,yes,Rainforest Alliance Certified ,na,,no,,51.5,Non-GMO Verified,UW Housing and Food Services
1,2013,TEA BAG CUP SZ W/ENV,teacoffee,4100000291,unknown,LIPTON,DOT FOODS INC,1,no,,no,,yes,Rainforest Alliance Certified ,na,,no,,35.21,RAINFOREST ALLIANCE CERTIFIED,UW Housing and Food Services
1,2013,CANDY BAR ENDANGERED RAINFOREST,grocery,30520,unknown,ENDAN,UNITED NATURAL FOODS-SUR,1,no,,no,,yes,Rainforest Alliance Certified ,na,,no,,25.76,Non-GMO Verified,UW Housing and Food Services
1,2013,COD TRUE FLT 16/32Z AK SHAT PK,fish,,unknown,PACKE,WESTWARD SEAFOODS INC,1,no,,no,,yes,Marine Stewardship Council Certified,no,,no,,2531.42,,UW Housing and Food Services
1,2013,SHRIMP SALAD CKD PLD 150/250,fish,9018,unknown,FLY 1,CLEARWATER FINE FOODS,1,no,,no,,yes,Marine Stewardship Council Certified,no,,no,,209.75,,UW Housing and Food Services
1,2013,SHRIMP SALAD CKD PLD 250/350,fish,9031,unknown,FLY 1,CLEARWATER FINE FOODS,1,no,,no,,yes,Marine Stewardship Council Certified,no,,no,,96.64,,UW Housing and Food Services
1,2013,TUNA CHUNK LIGHT TONGOL POUCH,grocery,4800001190,unknown,CHIXN,DOT FOODS INC,1,no,,no,,yes,Marine Stewardship Council Certified,na,,no,,1995.73,,UW Housing and Food Services
1,2013,Dim Sum Shrimp Hacao Rings,fish,701900315,unknown,,Tai Foong,1,no,,no,,yes,Marine Stewardship Council Certified,na,,yes,Contains Genetically Modified Organisms (GMOs),780,,UW Housing and Food Services
1,2013,Dim Sum Shrimp Dumpling Rings,fish,702100317,unknown,,Tai Foong,1,no,,no,,yes,Marine Stewardship Council Certified,na,,yes,Contains Genetically Modified Organisms (GMOs),720,,UW Housing and Food Services
1,2013,Dim Sum Shrimp Hacao Rings,fish,701900315,unknown,,Tai Foong,1,no,,no,,yes,Marine Stewardship Council Certified,na,,yes,Contains Genetically Modified Organisms (GMOs),630,,UW Housing and Food Services
1,2013,Shrimp Chow Fun Noodles,fish,700100151,unknown,,Tai Foong,1,no,,no,,yes,Marine Stewardship Council Certified,na,,yes,Contains Genetically Modified Organisms (GMOs),153.6,,UW Housing and Food Services
1,2013,Snow Crab w/ Garlic Butter,fish,606200081,unknown,,Tai Foong,1,no,,no,,yes,Marine Stewardship Council Certified,na,,yes,Contains Genetically Modified Organisms (GMOs),91.2,,UW Housing and Food Services
1,2013,Gluten Free MSC Cod Fingers,fish,707300461,unknown,,Tai Foong,1,no,,no,,yes,Marine Stewardship Council Certified,na,,yes,Contains Genetically Modified Organisms (GMOs),52.8,,UW Housing and Food Services
1,2013,Gluten Free Crispy Crab and Shrimp Wonton,fish,700100293,unknown,,Tai Foong,1,no,,no,,yes,Marine Stewardship Council Certified,na,,yes,Contains Genetically Modified Organisms (GMOs),38.4,,UW Housing and Food Services
1,2013,Shrimp Curry Soup,fish,705700306,unknown,,Tai Foong,1,no,,no,,yes,Marine Stewardship Council Certified,na,,yes,Contains Genetically Modified Organisms (GMOs),38.4,,UW Housing and Food Services
1,2013,Coconut Shrimp,fish,706000317,unknown,,Tai Foong,1,no,,no,,yes,Marine Stewardship Council Certified,na,,yes,Contains Genetically Modified Organisms (GMOs),38.4,,UW Housing and Food Services
1,2013,BISCUIT MIX SO STY SHEPHERDS GRAIN,grocery,734-5808,unknown,KRUST,CONTINENTAL MILLS INC,1,no,,no,,yes,"Food Alliance Certified 
",na,,no,,66.9,,UW Housing and Food Services
1,2013,CAKE MIX YELLOW SHEPHERDS GRAIN,grocery,732-7219,unknown,KRUST,CONTINENTAL MILLS INC,1,no,,no,,yes,"Food Alliance Certified 
",na,,no,,54.28,,UW Housing and Food Services
1,2013,"TOFU,ORG X-FIRM ISLAND SPRING",grocery,016-03485,unknown,,Charlie's Produce,1,no,,no,,yes,USDA Certified Organic,na,,no,,5738.29,,UW Housing and Food Services
1,2013,10oz Sourdough Boule Total,baked,,unknown,,Essential Baking Company,1,no,,no,,yes,USDA Certified Organic,na,,no,,4218.26,,UW Housing and Food Services
1,2013,30 Ct. Pack Baby Baguettes Total,baked,,unknown,,Essential Baking Company,1,no,,no,,yes,USDA Certified Organic,na,,no,,3143.14,,UW Housing and Food Services
1,2013,SLICED White Pullman Total,baked,,unknown,,Essential Baking Company,1,no,,no,,yes,USDA Certified Organic,na,,no,,2786.97,,UW Housing and Food Services
1,2013,6pk SLICED Artisan Hamburger Bun Total,baked,,unknown,,Essential Baking Company,1,no,,no,,yes,USDA Certified Organic,na,,no,,2439.85,,UW Housing and Food Services
1,2013,6-pk SLICED Panino Roll 4.5oz. Total,baked,,unknown,,Essential Baking Company,1,no,,no,,yes,USDA Certified Organic,na,,no,,2224.77,,UW Housing and Food Services
1,2013,48oz Multi-Grain Sliced Total,baked,,unknown,,Essential Baking Company,1,no,,no,,yes,USDA Certified Organic,na,,no,,2219.2,,UW Housing and Food Services
1,2013,12pk Potato 2.5oz roll Total,baked,,unknown,,Essential Baking Company,1,no,,no,,yes,USDA Certified Organic,na,,no,,1386.5,,UW Housing and Food Services
1,2013,Fremont XL Sliced Total,baked,,unknown,,Essential Baking Company,1,no,,no,,yes,USDA Certified Organic,na,,no,,1356.12,,UW Housing and Food Services
1,2013,French Baguette 18oz. Total,baked,,unknown,,Essential Baking Company,1,no,,no,,yes,USDA Certified Organic,na,,no,,898.36,,UW Housing and Food Services
1,2013,6-pk Panino Roll 4.5oz Total,baked,,unknown,,Essential Baking Company,1,no,,no,,yes,USDA Certified Organic,na,,no,,883.2,,UW Housing and Food Services
1,2013,Rye XL Sliced Total,baked,,unknown,,Essential Baking Company,1,no,,no,,yes,USDA Certified Organic,na,,no,,872.32,,UW Housing and Food Services
1,2013,12pk Dinner Roll 1.5oz Total,baked,,unknown,,Essential Baking Company,1,no,,no,,yes,USDA Certified Organic,na,,no,,827.84,,UW Housing and Food Services
1,2013,SAUCE CHILI SWT THAI,grocery,7234,unknown,MAE P,GOLDEN PHEASANT FOODS LLC,1,no,,no,,yes,USDA Certified Organic,na,,no,,809.96,,UW Housing and Food Services
1,2013,"APPLE,HONEYCRISP US #1 ORG/C",produce,040-00126,unknown,,Charlie's Produce,1,no,,no,,yes,USDA Certified Organic,na,,no,,779.94,,UW Housing and Food Services
1,2013,12pk Whole Wheat Roll 2.5oz Total,baked,,unknown,,Essential Baking Company,1,no,,no,,yes,USDA Certified Organic,na,,no,,769.6,,UW Housing and Food Services
1,2013,White Sandwich SLICED 40oz Total,baked,,unknown,,Essential Baking Company,1,no,,no,,yes,USDA Certified Organic,na,,no,,740.95,,UW Housing and Food Services
1,2013,Par Bag LG 24oz. Total,baked,,unknown,,Essential Baking Company,1,no,,no,,yes,USDA Certified Organic,na,,no,,720.62,,UW Housing and Food Services
1,2013,6-pk Hoagie 4.5oz roll Total,baked,,unknown,,Essential Baking Company,1,no,,no,,yes,USDA Certified Organic,na,,no,,700.56,,UW Housing and Food Services
1,2013,6-pk SLICED NO SEED Kaiser 3oz Total,baked,,unknown,,Essential Baking Company,1,no,,no,,yes,USDA Certified Organic,na,,no,,530.4,,UW Housing and Food Services
1,2013,12pk Ciabatta 2.5oz roll Total,baked,,unknown,,Essential Baking Company,1,no,,no,,yes,USDA Certified Organic,na,,no,,518.4,,UW Housing and Food Services
1,2013,Brioche Loaf Total,baked,,unknown,,Essential Baking Company,1,no,,no,,yes,USDA Certified Organic,na,,no,,373.67,,UW Housing and Food Services
1,2013,"APPLE,LADY ALICE US EXTRA ORG/C",produce,040-00163,unknown,,Charlie's Produce,1,no,,no,,yes,USDA Certified Organic,na,,no,,266.4,,UW Housing and Food Services
1,2013,12pk Rosemary 2.5oz roll Total,baked,,unknown,,Essential Baking Company,1,no,,no,,yes,USDA Certified Organic,na,,no,,259.2,,UW Housing and Food Services
1,2013,"APPLE,OPAL US EXTRA ORG/C",produce,040-00238,unknown,,Charlie's Produce,1,no,,no,,yes,USDA Certified Organic,na,,no,,233.67,,UW Housing and Food Services
1,2013,Focaccia 1/4 Sheet Total,baked,,unknown,,Essential Baking Company,1,no,,no,,yes,USDA Certified Organic,na,,no,,225.18,,UW Housing and Food Services
1,2013,ORGANC XL BLUE CORN,grocery,14015180,unknown,,Frito Lay,1,no,,no,,yes,USDA Certified Organic,na,,no,,223.2,Certified by Oregon Tilth,UW Housing and Food Services
1,2013,Sourdough Boule 16oz Total,baked,,unknown,,Essential Baking Company,1,no,,no,,yes,,na,,no,,215.13,,UW Housing and Food Services
1,2013,6-pk Dutch Crunch Hoagie Total,baked,,unknown,,Essential Baking Company,1,no,,no,,yes,,na,,no,,166.8,,UW Housing and Food Services
1,2013,"TOFU,ORG X-FIRM ISLAND SPRING",grocery,016-03485,unknown,,Charlie's Produce,1,no,,no,,yes,USDA Certified Organic,na,,no,,139.05,,UW Housing and Food Services
1,2013,MILK COCONUT,grocery,7681,unknown,CHAOK,GOLDEN PHEASANT FOODS LLC,1,no,,no,,yes,,na,,no,,134.45,"MINISTRY OF LABOR CERTIFIED, AGRICULTURE AND COOPERATIVE",UW Housing and Food Services
1,2013,6-pk SLICED Kaiser 3oz Total,baked,,unknown,,Essential Baking Company,1,no,,no,,yes,USDA Certified Organic,na,,no,,124.8,,UW Housing and Food Services
1,2013,"APPLE,LADY ALICE US EXTRA ORG/C",produce,040-00163,unknown,,Charlie's Produce,1,no,,no,,yes,USDA Certified Organic,na,,no,,99.9,,UW Housing and Food Services
1,2013,"PEAR,BOSC ORG/C",produce,040-00340,unknown,,Charlie's Produce,1,no,,no,,yes,USDA Certified Organic,na,,no,,96.62,,UW Housing and Food Services
1,2013,6-pk Rustic roll Total,baked,,unknown,,Essential Baking Company,1,no,,no,,yes,USDA Certified Organic,na,,no,,88,,UW Housing and Food Services
1,2013,"TOFU,FIRM ISLAND SPRING ORG/C",grocery,031-02689,unknown,,Charlie's Produce,1,no,,no,,yes,USDA Certified Organic,na,,no,,85.92,,UW Housing and Food Services
1,2013,Rosemary XL Sliced Total,baked,,unknown,,Essential Baking Company,1,no,,no,,yes,USDA Certified Organic,na,,no,,79.68,,UW Housing and Food Services
1,2013,BAR ORIG BLEND ORG,teacoffee,3292,unknown,PROBA,UNITED NATURAL FOODS-SUR,1,no,,no,,yes,USDA Certified Organic,na,,no,,75.74,,UW Housing and Food Services
1,2013,Ciabatta 32oz Large Total,baked,,unknown,,Essential Baking Company,1,no,,no,,yes,USDA Certified Organic,na,,no,,75.36,,UW Housing and Food Services
1,2013,6pk Ciabatta SAND 4.5 oz roll Total,baked,,unknown,,Essential Baking Company,1,no,,no,,yes,USDA Certified Organic,na,,no,,56.25,,UW Housing and Food Services
1,2013,"JUICE,APPLE CIDER/RYANS ORG/C",beverages,040-05096,unknown,,Charlie's Produce,1,no,,no,,yes,USDA Certified Organic,na,,no,,54.9,,UW Housing and Food Services
1,2013,12pk Sourdough Dinner Roll 2.5oz Total,baked,,unknown,,Essential Baking Company,1,no,,no,,yes,USDA Certified Organic,na,,no,,54,,UW Housing and Food Services
1,2013,"PEAR,BOSC ORG/C",produce,040-00340,unknown,,Charlie's Produce,1,no,,no,,yes,USDA Certified Organic,na,,no,,48.31,,UW Housing and Food Services
1,2013,"TOFU,FIRM ISLAND SPRING ORG/C",grocery,016-03490,unknown,,Charlie's Produce,1,no,,no,,yes,USDA Certified Organic,na,,no,,46.07,,UW Housing and Food Services
1,2013,6-pk Potato Demi-baguette Total,baked,,unknown,,Essential Baking Company,1,no,,no,,yes,USDA Certified Organic,na,,no,,23.95,,UW Housing and Food Services
1,2013,CEREAL HOT INST MAPLE 4 GRAIN ORG,grocery,39618,unknown,Dr. McDougall's,UNITED NATURAL FOODS-SUR,1,no,,no,,yes,USDA Certified Organic,na,,yes,Contains Caramel Coloring,9.14,,UW Housing and Food Services
1,2013,Fremont 32oz Large Total,baked,,unknown,,Essential Baking Company,1,no,,no,,yes,,na,,no,,8.52,,UW Housing and Food Services
1,2013,0004: MS SKIM HG (9/CS),dairy,,unknown,Medosweet,Medosweet,1,yes,"Small, Independently Owned within 150 mi",no,,no,,no,,no,,10139.25,Smith Brothers' Distribution,UW Housing and Food Services
1,2013,0704: MS H&H HG (9/CS),dairy,,unknown,Medosweet,Medosweet,1,yes,"Small, Independently Owned within 150 mi",no,,no,,no,,no,,7045.52,Smith Brothers' Distribution,UW Housing and Food Services
1,2013,0404: MS WHOLE HG (9/CS),dairy,,unknown,Medosweet,Medosweet,1,yes,"Small, Independently Owned within 150 mi",no,,no,,no,,no,,6194.73,Smith Brothers' Distribution,UW Housing and Food Services
1,2013,0213: MS 2% CHOC PT (28/CS),dairy,,unknown,Medosweet,Medosweet,1,yes,"Small, Independently Owned within 150 mi",no,,no,,no,,no,,5027.09,Smith Brothers' Distribution,UW Housing and Food Services
1,2013,0206: MS 2% GL (4/CS),dairy,,unknown,Medosweet,Medosweet,1,yes,"Small, Independently Owned within 150 mi",no,,no,,no,,no,,4561.19,Smith Brothers' Distribution,UW Housing and Food Services
1,2013,0703: MS H&H QT (16/CS),dairy,,unknown,Medosweet,Medosweet,1,yes,"Small, Independently Owned within 150 mi",no,,no,,no,,no,,4520.21,Smith Brothers' Distribution,UW Housing and Food Services
1,2013,1136: EGGS CAGEFREE LG DZ BRN (9/CS),eggs,,unknown,Medosweet,Medosweet,1,yes,"Small, Independently Owned within 150 mi",no,,no,,no,,no,,4103.66,"Steibrs Farms, WA.  Organic available.",UW Housing and Food Services
1,2013,0212: MS 2% PT (28/CS),dairy,,unknown,Medosweet,Medosweet,1,yes,"Small, Independently Owned within 150 mi",no,,no,,no,,no,,4017.34,Smith Brothers' Distribution,UW Housing and Food Services
1,2013,D10 Donut Rsd 6Pk Maple Bar,baked,,unknown,,Pink's Bakery,1,yes,Producer and 50% of ingredients within 250 mi,no,,no,,no,,yes,Contains Genetically Modified Organisms (GMOs),3308.48,,UW Housing and Food Services
1,2013,D05 Donut Rsd 6Pk Fritter Apple,baked,,unknown,,Pink's Bakery,1,yes,Producer and 50% of ingredients within 250 mi,no,,no,,no,,yes,Contains Genetically Modified Organisms (GMOs),3070.38,,UW Housing and Food Services
1,2013,"Fryers 3 1/2#, 15 Case Draper Valley",poultry,6430,unknown,,Interbay,1,yes,Cooperatively Owned within 150 mi,no,,no,,no,,no,,2850.94,Owned by Perdue,UW Housing and Food Services
1,2013,0035: TB CHOC QT (12/CS),dairy,,unknown,Medosweet,Medosweet,1,yes,"Small, Independently Owned within 150 mi",no,,no,,no,,no,,2691,Twinbrook Creamery,UW Housing and Food Services
1,2013,0002: MS SKIM PT (28/CS),dairy,,unknown,Medosweet,Medosweet,1,yes,"Small, Independently Owned within 150 mi",no,,no,,no,,no,,2065.87,Smith Brothers' Distribution,UW Housing and Food Services
1,2013,CHKN WHOLE 3.9# WOG 12 HEAD DV,meat,,unknown,Draper Valley,Corfini,1,yes,Cooperatively Owned within 250 mi,no,,no,,no,,no,,1904.92,,UW Housing and Food Services
1,2013,"0065: *BOTTLE, DEPOSIT TB, QT",dairy,,unknown,Medosweet,Medosweet,1,yes,"Small, Independently Owned within 150 mi",no,,no,,no,,no,,1895.4,Twinbrook Creamery,UW Housing and Food Services
1,2013,'Cascioppo Mild Italian Links (5:1)',meat,,unknown,,Merlino,1,yes,"Small, Independently Owned within 150 mi",no,,no,,no,,no,,1563.1,,UW Housing and Food Services
1,2013,0418: SB CHOC 2% 5 GL DISP NOZ,dairy,,unknown,Medosweet,Medosweet,1,yes,"Small, Independently Owned within 150 mi",no,,no,,no,,no,,1451.43,Sea Breeze Farm!,UW Housing and Food Services
1,2013,'Cascioppo Chicken Andouille Sausage Links (5:1)',meat,,unknown,,Merlino,1,yes,"Small, Independently Owned within 150 mi",no,,no,,no,,no,,1217.3,,UW Housing and Food Services
1,2013,D47 Donut Rsd 6Pk VP#47,baked,,unknown,,Pink's Bakery,1,yes,Producer and 50% of ingredients within 250 mi,no,,no,,no,,yes,Contains Genetically Modified Organisms (GMOs),1164.24,,UW Housing and Food Services
1,2013,CHKN WHOLE CUT UP DV,meat,,unknown,Draper Valley,Corfini,1,yes,Cooperatively Owned within 250 mi,no,,no,,no,,no,,1088.52,,UW Housing and Food Services
1,2013,D70 Donut Rsd 6Pk VP# 70,baked,,unknown,,Pink's Bakery,1,yes,Producer and 50% of ingredients within 250 mi,no,,no,,no,,yes,Contains Genetically Modified Organisms (GMOs),1058.4,,UW Housing and Food Services
1,2013,'Cascioppo Hot Links Bulk Pack (PAGS)',meat,,unknown,,Merlino,1,yes,"Small, Independently Owned within 150 mi",no,,no,,no,,no,,953.7,,UW Housing and Food Services
1,2013,0208: MS 2% 5 GL DISP NOZ,dairy,,unknown,Medosweet,Medosweet,1,yes,"Small, Independently Owned within 150 mi",no,,no,,no,,no,,914.09,Smith Brothers' Distribution,UW Housing and Food Services
1,2013,0416: SB CHOC 2% QT (16/CS),dairy,,unknown,Medosweet,Medosweet,1,yes,"Small, Independently Owned within 150 mi",no,,no,,no,,no,,900.03,Sea Breeze Farm!,UW Housing and Food Services
1,2013,CHKN NATURAL SPLT 2.75# WOG DV,meat,,unknown,Draper Valley,Corfini,1,yes,Cooperatively Owned within 250 mi,no,,no,,no,,no,,877.45,,UW Housing and Food Services
1,2013,USeth Wr 12Pack Pink Cookie,baked,,unknown,,Pink's Bakery,1,yes,Producer and 50% of ingredients within 250 mi,no,,no,,no,,yes,"Blue #2, Green #3, Red #3, Yellow #5, Yellow #6",774.72,red #3,UW Housing and Food Services
1,2013,0019: SB CHOC 2% H/P (50/CS),dairy,,unknown,Medosweet,Medosweet,1,yes,"Small, Independently Owned within 150 mi",no,,no,,no,,no,,766.44,"possible GMO cornstarch, but not confirmed",UW Housing and Food Services
1,2013,'Cascioppo Extra Hot Italian Links (3:1)',meat,,unknown,,Merlino,1,yes,"Small, Independently Owned within 150 mi",no,,no,,no,,no,,756.7,,UW Housing and Food Services
1,2013,Silverbow Honey Bear  8,grocery,3820067,unknown,Silverbow,Harbor Wholesale,1,yes,"Small, Independently Owned within 150 mi",no,,no,,no,,no,,749.6,organic available,UW Housing and Food Services
1,2013,Tillamook Butter Regular,dairy,3520706,unknown,,Harbor Wholesale,1,yes,"Small, Independently Owned within 250 mi",no,,no,,no,,no,,732.87,,UW Housing and Food Services
1,2013,4.0 oz Dark-Dipped Choc Chunk Cookie,grocery,32001 DDCC,unknown,,Cougar Mountain Baking Company,1,yes,Producer and 50% of ingredients within 250 mi,no,,no,,no,,yes,Contains Genetically Modified Organisms (GMOs),682.2,,UW Housing and Food Services
1,2013,3.5 oz Chocolate Chunk Cookie,grocery,22001 CC,unknown,,Cougar Mountain Baking Company,1,yes,Producer and 50% of ingredients within 250 mi,no,,no,,no,,yes,Contains Genetically Modified Organisms (GMOs),632,,UW Housing and Food Services
1,2013,0201: MS 2% H/P (50/CS),dairy,,unknown,Medosweet,Medosweet,1,yes,"Small, Independently Owned within 150 mi",no,,no,,no,,no,,614.81,Smith Brothers' Distribution,UW Housing and Food Services
1,2013,"CHEESECAKE NY 3" IW""HEE",baked,2201-12,unknown,,CHUCKANUT BAY FOODS,1,yes,"Small, Independently Owned within 150 mi",no,,no,,no,,no,,599.37,"majority of suppliers are WA farmers; no corn syrup use, no PHOs",UW Housing and Food Services
1,2013,"CHEESECAKE NY 3" IW""HEE",baked,2201-12,unknown,,CHUCKANUT BAY FOODS,1,yes,"Small, Independently Owned within 150 mi",no,,no,,no,,no,,599.37,,UW Housing and Food Services
1,2013,"CHEESECAKE CHOC TRUFFLE 3" IW""HEE",baked,2217-12,unknown,,CHUCKANUT BAY FOODS,1,yes,"Small, Independently Owned within 150 mi",no,,no,,no,,no,,581.82,"majority of suppliers are WA farmers, no corn syrup, no PHOs",UW Housing and Food Services
